User,Tweets,Tweets_with_Emoji,Gender
899613315420352514,63,2,female
783213851634462720,685,317,male
520137931,1657,1014,female
28542355,108,2,female
634856485,247,189,male
1547168642,268,38,male
268436294,2540,1288,female
917755458454212609,45,1,male
263564157,23,11,male
951002054138396672,6,4,female
430777930,95,9,female
1633218504,23,1,male
1512521874,18,5,male
1006768356,13,1,male
4342867841,449,311,female
47161914,494,397,female
1331109960,85,42,female
333671649,2679,1321,female
849606560670261248,219,36,male
404003618,16,3,male
612781711,458,276,female
234384970,289,177,female
707293707205283840,503,231,female
860146017253171200,504,217,male
897518765683986432,922,668,male
393372559,32,2,male
908381009489661953,180,14,male
33864323,1287,806,male
20222585,123,1,male
1172286432,1089,80,male
32115555,969,38,male
591956312,278,85,female
254962287,302,6,male
2332944389,330,192,male
344113783,105,68,female
24745908,41,1,male
2512230330,390,237,female
500181609,5,2,male
909689838844153856,20,1,female
251070436,549,269,male
2755077770,663,447,female
843765331718029312,97,39,male
1255228640,20,11,female
496755653,36,3,male
389066521,1536,1099,male
317742271,286,95,female
771076670237315072,11,1,female
741004164,67,46,male
805132845593325568,109,47,female
446195014,187,81,female
2517160719,263,186,male
4869060123,1187,35,male
959950173366554624,8,6,male
561540609,174,45,female
3107093662,208,70,male
265403358,865,574,female
706807264104062976,17,7,male
950561322,17,1,male
898892092457582592,189,89,female
2408439438,92,24,female
898599014425391108,32,23,male
3661711697,52,34,female
1588259880,99,29,female
4688589835,458,385,female
801029970898419712,15,4,female
233956260,1368,911,female
1698817530,21,16,female
2971008585,60,30,female
356870064,128,8,female
532075802,1092,174,female
775743614211194880,2383,1140,female
70332589,33,13,male
1342302870,141,66,male
710075970817007616,1140,428,male
37696909,525,57,female
883272885393117185,308,208,male
42014683,912,440,male
877579969186193408,63,1,male
927777210060214272,235,100,male
747863239145447424,32,21,female
910777061811343362,32,1,female
1405384069,69,3,male
952788098710167552,219,92,male
78013950,100,43,male
3823467328,189,52,male
837925741971050496,233,160,female
4784295548,578,485,female
837525540386942981,64,48,male
1403380302,129,105,female
748169208664571905,569,533,female
1642505396,397,23,male
960940752586051585,32,13,female
882179221849878529,26,1,male
461252239,713,433,female
635319287,643,376,female
4919645272,50,22,female
3305068199,343,114,male
119026339,1561,840,female
228077941,1963,164,male
34885724,81,8,male
960089822235975680,11,8,female
833129580,118,2,male
3081130725,194,31,female
384409437,291,153,female
1617134906,119,43,male
332804691,351,2,female
156245202,112,59,female
824992386078167044,312,245,male
1423589108,1814,607,female
108883718,421,369,female
38447456,1928,370,male
936986220328095745,104,48,male
544472763,2804,1655,male
235463036,203,122,female
555387940,33,13,male
96159935,59,23,female
246959716,106,34,male
822161894807138308,223,13,male
771031916308996096,16,8,female
256035765,388,219,male
37717698,395,43,female
2475503836,29,6,female
3835408217,2303,749,male
925485799587577857,18,5,male
744890975714172928,39,34,female
966758083820249089,1308,585,male
939015387382931457,863,552,female
37642133,94,4,male
535726476,6,1,male
632218964,132,1,male
3358661831,22,1,female
961345555845799936,113,27,female
702927912614424576,83,14,female
14979991,601,268,female
917502586063933445,31,8,female
2898287787,911,506,female
355522413,443,342,male
3324216250,283,178,male
149993594,99,48,female
786728087551639553,55,4,male
276381096,1024,253,female
108628218,71,7,male
929735731613978624,1063,485,male
787970773780729856,68,8,male
964936003,501,187,female
1007007733,6,6,male
18223478,451,17,male
210801342,206,137,female
915914094510780416,38,37,female
890259375822123009,12,6,female
174945385,1682,668,female
820727734691397632,250,155,female
257559766,100,36,female
207791447,1926,245,male
607257652,630,384,female
602065855,18,2,male
822584313569017857,252,111,male
2342633049,294,161,male
2217523314,106,31,male
95231635,9,3,male
2938175332,45,1,male
754894167285858304,29,2,male
862021879535685632,1975,1301,female
982737972947808256,357,15,male
232687292,195,95,female
2646595474,1107,500,male
890537927536775169,646,358,female
1870570639,830,24,male
763179933300645888,96,30,female
839906496473411585,90,58,male
993669996,221,59,male
935609249228558338,96,40,male
54290560,93,40,male
857276857032560640,892,645,female
505662545,442,227,male
915968439604465667,62,43,female
202858898,37,21,male
979710243738447873,134,14,male
2971647550,27,2,female
1041785983,92,5,male
541140075,706,441,female
813912032,530,44,male
531348556,127,5,male
970896326568370176,2861,1426,female
842099646172401664,24,2,male
590224909,1,1,female
812507948710842369,16,5,male
282210303,250,64,male
907051068852461577,89,22,male
818854855766867968,73,39,female
759518864296280065,1,1,male
188858897,222,99,male
812596399728685056,21,1,male
942991659695996933,3,1,male
92541608,1825,316,male
942145926558298112,1694,933,female
3655786881,328,267,female
4870185916,30,1,female
2676415948,169,133,female
4338172577,1119,877,female
876895618840616961,617,230,female
887199242670002176,257,103,female
928174324900618240,971,301,male
884135069664890881,369,113,male
3064811417,26,18,male
962646907,218,92,male
1403044226,349,257,male
848554214338985984,3,2,female
827437304503492608,262,197,female
343935848,126,27,male
894484358215725057,136,75,female
965289829339672579,6,4,female
939625757562810369,183,137,female
92983901,70,30,male
788869968196734976,220,194,female
907092071198191616,71,49,female
593839410,1106,607,female
833944880867053568,160,118,female
952573383400673280,2680,2181,female
3164010639,384,280,female
834301280889757696,332,138,male
902560151806332930,61,8,male
966310726422990849,183,89,female
2875415543,175,109,female
420216133,1827,833,female
350952983,38,21,male
847071328817610752,11,4,male
766168025766719488,526,310,male
112377687,1443,953,male
346692687,153,37,male
2216307239,29,9,male
1358442973,351,200,female
757537130818199552,38,4,male
896773821528772608,511,338,female
840723878494261248,2,1,male
867084785902133248,72,18,male
174571267,15,9,female
4820499483,668,227,male
1578820386,247,124,female
785428165,2,2,female
480757268,86,45,male
818868128054734850,1472,552,female
2324342718,1442,537,male
471099375,274,204,female
1344508464,8,3,male
2209482741,199,12,male
912917012615192577,240,62,male
3130976189,165,107,female
352872186,104,70,female
877439115863654401,4,4,female
914567093747617792,38,35,female
3663822681,41,3,male
261302604,27,11,female
708882138,718,323,male
1394022282,3,2,female
42383407,386,131,male
2500485911,216,132,male
1338801307,464,36,male
3504215247,2612,972,female
890546990324609025,415,169,female
629151576,875,566,female
529573609,197,99,female
915645223660871690,26,19,female
864746142034251776,193,150,female
4077044837,26,6,female
450745151,2237,822,female
845361183498620928,1657,995,male
878267073146867713,5,3,male
903485331088875520,31,13,female
715951919718666240,30,5,male
157731190,1602,510,male
833407946117767168,91,21,male
2582111765,23,15,male
1638784644,8,6,male
366609577,111,14,male
919615436731375616,219,85,female
754304317549490176,19,13,male
4209662056,528,340,female
380546340,22,15,female
170671175,2748,1014,male
2541781456,171,90,male
1417538113,77,39,male
807473993229934592,169,28,male
580775893,41,36,female
865820266491981824,2633,1347,female
2559087779,251,71,female
2365617833,422,261,male
805769225512095748,292,81,male
108042694,2376,2149,female
864554119842934784,9,5,female
935442165710426113,10,4,male
871739881369858048,9,6,male
946763746378223616,2217,845,male
505741151,63,26,female
1066089343,159,30,female
365885401,250,123,female
4842717586,126,33,male
834543535680532480,528,358,male
290136943,10,1,male
4919142969,116,33,female
902300348815216640,704,555,female
256013504,183,84,male
893836865241010176,19,6,male
2626225707,981,647,female
701417174,175,79,male
928344369349976064,189,160,male
2459385327,385,230,female
708580254,1915,235,male
630540376,570,180,male
401278462,1161,824,female
589104508,40,8,male
923898934749212672,1704,238,male
841709647656558593,480,204,male
958954773708976129,67,14,female
329499277,494,97,male
634836235,60,4,male
914268961587515392,619,299,female
3182890419,208,58,female
2464376261,189,120,female
4035673041,791,512,male
880113517,2425,1508,female
865333311077593090,36,18,female
27679868,50,1,female
3258459676,608,153,female
904916876,13,3,female
378466947,140,29,male
734686062791004160,142,32,male
899541280308547584,534,231,female
198125678,2009,405,male
2505505223,195,61,male
838426188032978944,1853,1088,male
2745838300,255,109,female
1345201040,828,417,female
1060047420,34,19,male
572920649,257,91,female
939877154946416641,124,28,female
2997948095,57,17,female
200125366,70,8,male
171547620,43,7,female
844647678478876674,60,11,male
843480660987863041,221,6,male
38405958,333,134,female
2515081287,50,11,male
837593544198139906,125,52,female
854383693149982721,10,1,male
1497777216,118,64,male
712564786,1513,327,male
932315667835039744,14,5,male
954617184835264514,17,8,female
800794317203775488,268,23,male
858321308777680897,61,47,female
2212405108,44,3,male
271116203,66,6,male
2434070169,1092,50,male
319162105,143,69,male
873103971023331333,214,45,male
48705235,36,16,female
348559006,219,133,male
894844332968226817,9,6,female
930906433335504897,76,49,female
608057984,175,56,male
886514492212948992,85,56,male
748121123355824128,71,40,female
972392956421398528,32,2,female
2172737101,66,18,male
868125656,124,2,male
728941379326492672,324,233,female
3086166620,1480,353,female
929567274373124096,2,1,female
433238518,18,7,male
925684012504485888,95,1,female
383171684,13,1,male
572769926,2001,669,male
320982412,982,163,female
132552054,174,78,female
2779171702,1057,1,male
939856898580537344,131,54,female
906440814867476481,151,68,female
148402029,266,22,male
700725948728082433,399,281,male
1712237796,641,235,male
287150887,637,147,male
934681846377533440,119,36,male
911552717939773440,325,140,male
140079243,372,83,female
4117847355,30,22,female
855289447,524,121,female
964492572491206662,365,260,female
405650693,900,357,female
3415554527,325,12,female
918915511982882817,87,1,male
937222915661103104,2368,924,male
3145006017,23,15,female
2294090402,396,8,female
1456981554,77,24,female
2874316198,2230,597,male
829447885536235521,5,4,female
4450162955,9,2,male
2887001451,650,231,female
440668739,404,132,male
827307127,110,17,female
347984057,82,35,male
704803551,233,217,male
719994642,114,20,female
736151645038514176,1132,516,female
856848693269602305,72,10,female
299217200,154,45,male
515649984,63,11,male
171074433,42,27,female
923917900305616896,19,9,female
970696184208809984,20,9,male
205898637,56,6,male
953575734324449280,133,32,male
4287554853,36,21,male
386227423,49,6,male
865595441576112128,52,11,female
278917854,178,4,male
127300370,443,199,female
26209691,1658,595,male
321290995,499,200,female
180470659,903,398,male
815515047514533888,11,8,male
424444753,248,99,female
47347264,364,1,male
559375903,179,115,male
489172490,41,4,male
1227409819,146,93,female
1891090100,578,317,male
34562438,78,7,male
884549991049592833,15,4,male
827520949423587328,11,9,female
425686636,844,343,male
29056555,107,61,male
4823769010,49,43,female
3084436814,770,468,male
3291864058,1133,654,female
38136848,157,16,female
736169166303035392,158,68,female
569753431,26,13,female
239411266,704,121,male
41323976,353,6,female
307799724,3182,944,male
24869773,1988,1033,female
865939462156668928,110,39,male
374944213,159,73,female
2303892172,175,133,female
1379419256,224,22,male
3972432743,20,16,female
519652722,2192,718,female
1459988064,245,186,male
452035288,425,136,female
72502701,755,88,male
218494959,224,185,male
711601177939546112,888,584,male
305488679,23,3,female
957970853609791488,309,14,male
391849546,339,238,male
86071654,183,24,male
719809355714072576,7,4,female
917155963,5,4,male
724806554105569280,352,66,female
580953317,1063,871,female
880706134390263808,66,33,female
769469008815022080,2447,610,male
31662412,80,36,female
944544733904424962,95,71,male
904372442180849665,16,4,female
51019018,9,6,male
763668635063910400,222,118,female
2640292667,844,567,female
896738157152149504,2,2,female
477722236,4,2,female
931226264450600960,167,72,female
2811191041,2205,427,male
301504587,822,134,male
800187218794942464,230,130,female
249180471,1639,603,female
42607509,33,21,female
2745136972,23,3,female
400854114,71,52,female
961682100498960390,52,43,female
944282047140515841,34,20,male
253418687,2143,1233,female
168145663,187,65,female
218951264,1560,546,female
2597509492,12,11,female
809071120309714945,40,21,female
864829418354724864,82,33,male
266483469,419,213,male
75516856,1147,635,male
219347708,370,157,male
1626074000,1189,886,male
798050952989339648,331,114,female
2887857729,837,2,male
